EntrezId,Gene,HS,NH,DS,PT,Cluster
10915,TCERG1,-0.116923642,-0.099247187,-0.142743648,-1.729532295,1
6938,TCF12,-1.410133547,-0.780565729,-0.829261249,-0.604937846,2
6942,TCF20,0.154021214,-0.667479138,-1.390743,0.548921398,2
6943,TCF21,-0.481189497,-0.449406526,-0.426979134,-0.51549001,2
150921,TCF23,0.688396872,0.661151451,0.560924724,0.613307791,1
22980,TCF25,0.86235272,0.611164584,1.22401,-1.297313693,1
6925,TCF4,1.549522221,2.135631301,2.319163974,0.992374738,1
6934,TCF7L2,-0.537286546,-0.524612138,-0.576576045,-0.673465898,2
10732,TCFL5,0.727812294,0.694235612,0.665440769,-0.224812007,1
84260,TCHP,-0.388677565,-1.2068269,-0.881175538,0.406493505,2
10312,TCIRG1,-1.444217792,-1.15910091,-2.097583761,-2.518437605,2
8115,TCL1A,0.049667933,0.067476116,0.15438759,0.139617234,1
9623,TCL1B,0.477699433,0.488835231,0.470433181,0.401787527,1
6947,TCN1,0.918715431,1.432592111,0.161654264,0.642634178,1
6948,TCN2,-1.260992325,-0.408943144,-1.557280594,1.662118757,2
6949,TCOF1,-0.564239261,-0.17974748,-0.232642104,1.034297295,2
6954,TCP11,1.298397665,1.321539165,1.315697305,2.395316138,1
55346,TCP11L1,-0.802275196,-1.125312919,-0.855905196,-0.106676095,2
255394,TCP11L2,0.341181623,0.012282822,0.005419445,0.371856573,2
6988,TCTA,0.237787242,0.248433319,0.214244195,0.193265359,1
202500,TCTE1,0.600255832,0.876294845,0.621786193,-0.268207603,1
6991,TCTE3,1.121641636,1.135546432,1.142452925,0.283824505,1
200132,TCTEX1D1,1.687956534,1.699945907,1.758145059,-0.00555974,1
343521,TCTEX1D4,-0.207787504,-1.596247437,-0.608252754,0.697304725,2
79600,TCTN1,2.647473,2.903703389,2.360978055,0.74843208,1
79867,TCTN2,0.129369302,0.8448875,0.531254067,1.074718881,1
26123,TCTN3,1.489355963,1.511610982,1.526002046,0.676467276,1
6999,TDO2,-0.680754094,-0.672852332,-1.258203087,-0.660126392,2
55775,TDP1,-0.584406887,-0.295015428,-0.308998407,2.271801629,2
51567,TDP2,-1.47161246,-1.101876326,-1.141384172,1.050122581,2
56165,TDRD1,-0.051461044,-0.036755514,0.10756342,-0.095476976,1
126668,TDRD10,1.287789748,1.323137894,1.301363032,0.457158281,1
81550,TDRD3,0.140230898,0.161004919,0.128517905,2.170753452,1
163589,TDRD5,1.166238391,1.859560934,1.957267296,0.093136748,1
23424,TDRD7,-0.532688171,-0.514536362,-0.532808847,-0.706634044,2
122402,TDRD9,-0.961227486,-0.325905732,-0.718253533,0.552014918,2
11022,TDRKH,0.63187139,0.652986279,1.003756968,0.584681407,1
7003,TEAD1,-0.359200431,-0.339460246,-0.349686285,0.480603441,2
8463,TEAD2,1.219882613,1.231735498,1.242786234,0.751798957,1
7005,TEAD3,-0.14389717,-0.123753179,-0.214608654,-2.454458752,2
7004,TEAD4,-0.646235132,-0.627120991,-0.683947957,-0.524208068,2
7006,TEC,-1.174314307,-1.166560092,-0.687925076,0.16711975,2
25851,TECPR1,-0.569809409,-0.904237052,-0.80017526,-0.696056625,2
9895,TECPR2,1.09121838,0.949058671,1.040171148,-0.439109609,1
253017,TECRL,0.009429867,0.015124815,0.010412216,-0.832452286,1
7007,TECTA,0.565000925,0.816797468,0.334594087,-0.840422974,1
6975,TECTB,0.142580413,-0.675323847,-0.686028466,-1.190280176,2
127670,TEDDM1,-0.336762054,0.172274522,0.161609727,2.823864629,1
7008,TEF,0.265890842,0.281763709,0.269658949,0.248685485,1
79736,TEFM,-0.048993481,0.449445712,-0.013141214,0.006845393,1
7010,TEK,-0.721388873,-1.723167338,-1.578079557,-1.555365731,2
83659,TEKT1,-0.504596457,-0.142222595,-0.159490293,-0.757452591,2
27285,TEKT2,0.15415885,1.006859251,0.671998786,0.111822927,1
64518,TEKT3,1.264372488,1.284884609,1.27562167,0.407890485,1
146279,TEKT5,-0.51712133,-0.488598192,-0.841539394,-1.394753553,2
9894,TELO2,0.114019788,-0.073981928,0.269693489,-0.201593646,1
100134934,TEN1,0.213533011,-0.592729977,0.218629728,-1.06814838,1
55714,TENM3,-1.690874485,-1.671944351,-1.641504966,-1.138468442,2
26011,TENM4,-1.475593111,-1.852870095,-1.068823043,-0.399883283,2
374739,TEPP,-0.500367623,-0.49502773,-0.582475769,1.452762251,2
7014,TERF2,0.758101493,0.772894137,-0.123041646,1.458143894,1
54386,TERF2IP,-0.30444647,-0.290157035,-0.271402303,-0.249366757,2
26136,TES,0.256522452,-0.540452798,-1.083942087,0.349673779,2
54997,TESC,-0.284266688,-0.265402482,-0.266937629,-0.387701432,2
7016,TESK1,-1.049147901,-0.72501024,-0.836056957,-1.069696213,2
10420,TESK2,-0.096081675,-0.567232422,-0.613951637,0.704686698,2
9840,TESPA1,-0.267903705,-1.082518175,-0.781320578,-0.326758003,2
80312,TET1,0.095091285,0.333645241,0.120154772,-0.274160556,1
54790,TET2,2.067275846,2.331876371,2.187089421,1.786112099,1
200424,TET3,0.79546323,0.527612563,-0.912451862,0.548436893,2
54881,TEX10,0.156709642,0.172873545,1.01681267,-1.266447041,1
83639,TEX101,2.023802252,2.045020143,2.062546888,2.413013114,1
56158,TEX12,-0.088532214,-0.083907775,-0.093454121,-0.141735723,1
56155,TEX14,0.797223711,1.039252227,0.801947419,1.106326596,1
400629,TEX19,0.71356956,0.730504587,0.683535283,0.67211452,1
55852,TEX2,-0.757695937,1.418608832,1.705290478,-0.751002077,1
122046,TEX26,0.572956251,0.584860872,0.568310817,2.209105788,1
113419,TEX261,-0.023430395,-0.013338051,-0.017804895,-0.000177997,1
121793,TEX29,-0.642047931,-0.622802997,0.21717095,1.592556217,2
93081,TEX30,-0.082737626,-0.071072665,-0.097495892,-0.073533281,1
339669,TEX33,-0.82293374,-0.803785782,-0.859369605,0.495744956,2
387718,TEX36,0.418347989,0.436955183,0.434540654,1.181885007,1
200523,TEX37,0.4903501,0.510576041,0.496001777,2.077094449,1
374618,TEX9,0.789846118,0.797623091,1.277312961,-0.064728573,1
7018,TF,0.498572768,-0.31299365,0.025693512,-0.312865923,2
7019,TFAM,0.172169653,0.188801106,0.102860668,0.163641852,1
7020,TFAP2A,0.290058424,0.30775477,0.309837887,0.263672664,1
7021,TFAP2B,0.469509539,0.485546149,0.473827523,0.404679756,1
7022,TFAP2C,-0.712798471,-0.700421287,-0.716118213,-0.758146849,2
83741,TFAP2D,0.628746457,0.651542195,0.642415731,0.569467086,1
339488,TFAP2E,0.318535186,0.288771102,0.165550265,0.313019928,1
51106,TFB1M,-0.865388648,-0.358895918,0.483849427,0.463614141,1
7024,TFCP2,-0.423997302,-0.905276552,-0.933351037,-0.900666222,2
29842,TFCP2L1,0.125094569,0.146002026,-0.697722124,0.131632738,2
7029,TFDP2,0.389496276,0.407688237,0.413324078,0.367265867,1
7942,TFEB,0.109461416,-1.219067033,-1.310787268,-1.50366477,2
22797,TFEC,0.365875143,0.393225731,0.403154125,1.165391462,1
7031,TFF1,0.454628175,0.469503545,0.464251462,0.47744481,1
7032,TFF2,0.150909049,0.15920309,0.168847576,0.143717548,1
7033,TFF3,-0.015112961,0.83450611,-0.025165256,-0.046897885,1
10342,TFG,-0.270479073,-0.243450493,-0.258253978,-0.776267533,2
24144,TFIP11,-1.933091907,-1.915326943,-1.954755192,-1.050954099,2
7035,TFPI,-0.094940423,-0.087930498,-0.049826752,-0.23818529,1
7980,TFPI2,-0.877681606,-0.858017595,-0.885757457,0.450185453,2
29844,TFPT,-0.26407715,-0.285344846,0.52904808,-0.220607299,1
7036,TFR2,-1.411514419,-1.406111204,-1.439240733,0.197369676,2
7037,TFRC,0.390611809,0.409668168,0.443173734,1.010520203,1
23483,TGDS,0.083210589,0.093747846,0.079289599,0.028129077,1
7039,TGFA,0.475988752,0.486872909,0.460980813,-0.357233784,1
7040,TGFB1,-0.976285041,-0.961104462,-1.012182014,-0.189468491,2
7041,TGFB1I1,-0.981610173,-0.984698849,-0.998118668,-1.015959142,2
7042,TGFB2,0.323392411,0.341992591,0.347796875,-0.633282328,1
7043,TGFB3,0.131105897,0.151466947,0.143834555,0.100713223,1
7045,TGFBI,-1.353680688,-1.3345572,-0.410472363,-0.903805872,2
7046,TGFBR1,0.377976072,0.399103375,0.406866883,0.466504953,1
7048,TGFBR2,-1.16726067,-1.150017246,-1.18567044,-1.158913358,2
7049,TGFBR3,-1.801704797,-0.541989106,-1.117888202,0.6382977,2
9392,TGFBRAP1,-1.045917507,-0.538481541,0.294984793,-0.924529604,2
7050,TGIF1,0.872037132,1.363485535,1.315582584,1.668441457,1
60436,TGIF2,0.665794486,0.673790686,0.658488488,-0.238629932,1
7051,TGM1,-0.927606918,-1.097761027,-0.969039603,0.418708117,2
7053,TGM3,1.649468433,1.485470929,1.280691611,0.499395708,1
7047,TGM4,1.528223543,1.201994699,1.071294439,1.904040836,1
9333,TGM5,-0.412189687,0.095423589,-1.194935248,-0.224138438,2
343641,TGM6,0.276848642,0.07729999,0.283113325,-0.564680357,1
116179,TGM7,-0.614234266,1.075059017,-0.650230032,-0.285191846,2
96764,TGS1,0.083309936,-0.119707576,-0.133587435,1.4823232,1
7054,TH,-1.499095053,-1.012806801,-1.113700042,-1.455422003,2
63892,THADA,0.662108966,1.456689838,1.777728698,0.761996076,1
55145,THAP1,0.495466186,0.50707202,0.509221542,0.496709053,1
56906,THAP10,-0.535789288,-0.039258357,-0.082620039,-0.031377326,2
83591,THAP2,-0.842274028,-0.836479286,-0.877177514,0.004458596,2
90326,THAP3,0.243575616,0.258341584,0.20169202,0.326197743,1
51078,THAP4,-1.053278245,-1.528858448,-1.273860696,0.366041824,2
152815,THAP6,-0.022592534,-0.01604468,-0.03574311,-0.006747164,1
79725,THAP9,0.728342891,-0.205710538,0.677083594,-1.710137407,1
7056,THBD,0.212746149,0.198441962,-0.431224858,1.870045417,2
7057,THBS1,-1.492103965,-0.639263051,-1.93726273,-0.118866796,2
7059,THBS3,0.63881004,-0.181905152,0.644623413,0.573525788,1
51298,THEG,0.334043707,0.348300277,1.156192304,1.384318971,1
284486,THEM5,1.936531443,1.123066652,1.140663365,0.342652246,1
387357,THEMIS,1.612077889,1.143120948,1.151006716,1.153903952,1
54974,THG1L,1.603137174,1.131007816,1.146402047,-1.034971327,1
79896,THNSL1,0.882577211,0.064448678,0.053675069,-1.112274374,1
55258,THNSL2,0.8845449,-0.068637457,-0.088044683,-0.451672505,1
8563,THOC5,1.124235399,0.296029475,0.308014305,-1.854964138,1
79228,THOC6,0.366518869,-0.451611755,0.333361315,-0.475868526,1
80145,THOC7,0.19289899,0.208306594,0.199728314,0.163544801,1
7067,THRA,0.373926972,0.392539671,0.323713952,-0.449911874,1
9967,THRAP3,-0.622932752,-0.604666228,-0.644878797,-1.699314829,2
7068,THRB,0.376046673,0.39577096,0.385366313,-0.936208444,1
7069,THRSP,0.235302414,0.254419271,0.231971712,0.173267865,1
55901,THSD1,-1.548095227,-0.163119672,-0.194902291,1.737905347,2
55623,THUMPD1,0.466363766,0.485852917,0.507273634,1.261809309,1
80745,THUMPD2,-0.021457973,-0.009144817,-0.025343715,-1.378419131,1
7070,THY1,-1.092401389,-1.073205434,-1.144851979,-0.248293638,2
29087,THYN1,0.439684813,0.460681193,0.468029105,0.444760153,1
7072,TIA1,0.35062633,0.371728995,0.355576907,-0.564819684,1
9220,TIAF1,0.85758215,0.860830628,0.825863939,0.831185472,1
7074,TIAM1,-2.004262327,-2.113799243,-2.269727921,0.069481325,2
26230,TIAM2,0.888728024,0.608641639,0.914746835,-0.808177691,1
148022,TICAM1,-1.845880299,-1.673714983,-1.549049512,0.380716719,2
7075,TIE1,-0.525660015,-0.303300188,-0.093900873,-1.570447795,2
92610,TIFA,0.028608799,-0.80820442,0.007499383,0.022686901,2
497189,TIFAB,0.445685569,0.448488623,0.365535108,0.475676053,1
220359,TIGD3,1.164361656,0.273871756,0.318868747,0.299482451,1
201798,TIGD4,0.428426479,-0.043654837,-0.569127321,-0.104476999,2
81789,TIGD6,1.24004206,0.424658651,1.277991969,1.755073365,1
91151,TIGD7,0.834633859,0.011821717,0.83379318,0.003370034,1
201633,TIGIT,0.140909449,0.155713511,0.150292673,-0.757746573,1
91937,TIMD4,1.170580523,0.705038188,0.207051307,2.851747935,1
8914,TIMELESS,0.605726374,0.13783652,1.168243774,-0.453564713,1
26519,TIMM10,-0.027957228,-0.007297793,-0.028260567,-0.061173082,1
26517,TIMM13,-0.652465166,-0.632992852,-0.651001183,-0.62838567,2
10440,TIMM17A,0.72980247,0.741846745,0.746996306,2.02877386,1
29090,TIMM21,1.164199584,1.184917934,1.196707887,-0.557617929,1
29928,TIMM22,0.30947229,0.317517762,-0.624202358,0.727967166,2
10469,TIMM44,-0.991763949,-0.972038875,-0.991015308,-1.159663989,2
92609,TIMM50,0.575700864,0.585275145,1.063644862,1.078293863,1
26521,TIMM8B,0.222175894,0.239928704,0.222359994,0.494758416,1
26520,TIMM9,-0.018370278,-0.00748509,-0.033149656,0.04091416,1
51300,TIMMDC1,1.138508372,1.158058625,1.164937313,0.600053324,1
7077,TIMP2,-1.195469237,-1.175983034,-1.275176731,0.78556211,2
7078,TIMP3,-1.88924519,-1.396762813,-1.364464675,-0.598493547,2
7079,TIMP4,0.34784908,0.369214475,0.338892411,-1.483208725,1
27283,TINAG,-0.497805391,-0.480482814,-0.482174566,-0.157560589,2
64129,TINAGL1,0.344964673,0.351923615,0.240139257,1.112992518,1
26277,TINF2,-0.495907874,1.327899365,0.822356909,1.630822384,1
25976,TIPARP,0.191506707,0.2043762,0.195622808,1.768093721,1
261726,TIPRL,-0.68749639,-0.678012535,-0.689313093,0.146655668,2
114609,TIRAP,0.678618525,0.679472824,0.648407566,-0.289357167,1
93643,TJAP1,1.470692131,1.469553237,0.588751503,0.609344453,1
7082,TJP1,-1.751686422,-1.549126752,-1.587551327,-0.678824746,2
9414,TJP2,0.28660041,0.573016179,1.018221607,-0.221798965,1
27134,TJP3,-1.62736501,-2.03891912,-2.054975831,-1.523015168,2
7083,TK1,-1.634136376,-1.278515728,-0.806883174,-0.044849042,2
7084,TK2,0.504887988,0.525896404,0.510125313,0.475145328,1
84076,TKTL2,2.371945488,2.047429351,2.366235369,-0.154072941,1
116238,TLCD1,0.129094052,0.14996642,0.156316124,0.068690123,1
57707,TLDC1,0.588238442,0.039842447,0.012802845,1.701650769,2
140711,TLDC2,-0.486374398,-0.453076362,-0.478690531,0.328104277,2
7088,TLE1,-1.468175488,-1.453587262,-1.306217783,-2.248326094,2
7090,TLE3,0.281054627,0.287369572,0.253752676,0.34952792,1
7091,TLE4,-0.623435076,-0.606524994,-0.641335549,-1.770379234,2
79816,TLE6,0.216933556,-1.100376179,-1.119965386,0.421153864,2
9874,TLK1,0.227778851,0.247077595,0.210620152,0.240220372,1
7092,TLL1,-1.816218702,-1.609056361,-1.031976801,-0.718177809,2
7093,TLL2,0.557044811,0.309212611,-0.037256193,-0.692342275,1
83660,TLN2,-1.09958905,-2.032697465,-1.985962829,-0.339932518,2
7096,TLR1,0.544346182,0.184832034,-0.339842685,1.049275285,2
81793,TLR10,-1.211008779,-0.586280501,-0.506835573,-0.095673341,2
7097,TLR2,-0.872712275,-0.037154635,-0.050635274,-1.101476151,2
7098,TLR3,-2.014330018,-2.241345129,-2.085584582,0.969056095,2
7099,TLR4,0.126503823,0.132877135,0.1179032,1.45511675,1
10333,TLR6,-0.346009801,-0.705624893,-0.400615975,0.625896654,2
3195,TLX1,-1.568533221,-1.105532806,-1.117729325,0.002774737,2
3196,TLX2,-0.047503507,-0.097577804,-0.304702666,0.006343699,1
30012,TLX3,-0.053631489,-0.066033201,-0.239197303,-0.28958076,1
83877,TM2D2,0.743574884,0.759746364,0.716466655,0.736221675,1
80213,TM2D3,0.635957838,0.655876815,0.624283476,-0.411065388,1
4071,TM4SF1,0.067959225,0.08852164,0.075240865,2.376023442,1
116441,TM4SF18,0.20998468,0.218532673,0.21490415,0.22114286,1
79853,TM4SF20,0.27599251,0.291709786,0.330708473,0.254584839,1
9032,TM4SF5,-1.235885164,-1.492023801,-0.910442709,-0.031397523,2
53345,TM6SF2,-0.661781403,0.192213997,-0.713235116,0.133249019,2
7108,TM7SF2,0.241311753,-0.574988758,0.244661459,1.363523066,1
51768,TM7SF3,0.0628829,0.428087493,0.071976869,-0.409066196,1
9375,TM9SF2,-0.631913545,-0.620163067,-0.665986142,-0.699625744,2
56889,TM9SF3,-0.866462909,-0.85836581,0.001072225,-0.03936323,2
9777,TM9SF4,-0.177286046,-0.163613479,-0.172504785,-0.981488841,1
117531,TMC1,-0.879482212,-1.056834188,-1.507371443,-0.560128594,2
342125,TMC3,0.627264876,0.664674704,0.834646149,0.796513759,1
147798,TMC4,-0.093051768,0.608452202,0.240545052,-1.064530638,1
79838,TMC5,1.821786095,1.840177888,1.326700633,0.791439084,1
11322,TMC6,0.966460864,0.981233908,1.036725719,0.443200407,1
79905,TMC7,1.210029295,0.386053564,1.236634909,-0.083290888,1
147138,TMC8,0.696760589,0.708256276,1.155320982,-0.218071919,1
23023,TMCC1,-0.779943132,-1.115762707,-0.844990135,-0.702358348,2
9911,TMCC2,-1.44886981,-1.444857681,-1.297501686,-1.50717784,2
57458,TMCC3,-1.420008019,-1.05118514,-0.604012301,-1.018092564,2
54499,TMCO1,0.542769898,0.563777548,0.553496878,0.524911815,1
127391,TMCO2,0.072221647,0.077011003,0.063693521,0.902505878,2
55002,TMCO3,-1.223035555,-1.881597374,-1.733190804,0.55586943,2
255104,TMCO4,-0.460868943,-0.805331376,-0.815984695,-1.176597757,2
145942,TMCO5A,1.376837719,1.73652289,1.381457153,2.595486748,1
55374,TMCO6,1.52369931,0.696547864,1.591869122,1.522007235,1
11018,TMED1,0.011438982,0.028097441,-0.099256515,-0.038802635,1
10972,TMED10,0.274885282,0.294195898,0.310257509,0.350657355,1
23423,TMED3,-0.102275033,0.748327794,-0.108351412,-0.052329714,1
222068,TMED4,0.048969862,0.088231906,0.074520538,0.03688888,1
50999,TMED5,0.28056726,0.294669673,0.303742079,0.319347159,1
283578,TMED8,-0.132039379,-0.117665128,-0.146626264,-0.199519754,1
8577,TMEFF1,0.338602227,0.358922347,0.339430476,-0.412285976,1
23671,TMEFF2,0.494521283,0.515735671,0.516597721,0.479287134,1
55273,TMEM100,-0.894547375,-0.874776986,-0.887044597,0.423363463,2
84336,TMEM101,0.152029509,0.170924832,0.172876346,0.139800153,1
284114,TMEM102,-0.195082241,-0.235567838,-0.389933217,1.723119081,2
54868,TMEM104,0.96525163,1.318943944,1.342298599,-2.235970582,1
284186,TMEM105,1.398030153,1.381123125,1.348005212,0.528798938,1
113277,TMEM106A,-1.169612641,-1.495551922,-1.181332049,0.133443351,2
54664,TMEM106B,-0.131744736,-0.116876277,-0.182722573,-0.031444677,1
79022,TMEM106C,0.333337399,1.214801255,1.208360113,0.388339716,1
84314,TMEM107,0.325960539,0.347073892,0.319215354,0.280679899,1
66000,TMEM108,-0.009427324,-0.020950356,-0.084496344,0.658656645,2
79073,TMEM109,-0.2767944,-0.275939579,0.51525043,0.482869239,1
8834,TMEM11,0.06385917,0.080495812,0.112017047,0.045235591,1
11070,TMEM115,0.286759051,0.297762503,0.275605833,-0.220954899,1
89894,TMEM116,0.384945975,0.401322108,0.392414573,1.082272245,1
84216,TMEM117,-0.002000203,-0.020732347,-0.02371523,-1.647815803,1
338773,TMEM119,1.561392775,0.210092505,1.029383493,1.000386745,1
114908,TMEM123,0.310460671,1.316514513,0.800062918,-0.084369463,1
128218,TMEM125,0.43140814,0.402592325,0.335801473,0.33766652,1
84233,TMEM126A,-1.417803818,-1.404281136,-0.891195961,-0.101740661,2
55654,TMEM127,-0.897199753,-0.893212752,-0.954357501,0.319965044,2
85013,TMEM128,-0.068569157,-0.069003762,-0.101182342,-0.020105033,1
92305,TMEM129,-0.066577955,-0.058780564,-0.070531788,-0.079563043,1
23505,TMEM131,-0.013133162,0.00759908,-0.001782688,-0.409071347,1
54972,TMEM132A,0.029741424,-0.00855072,-0.067155598,0.765346188,2
114795,TMEM132B,-0.107539119,0.401010793,0.40476498,0.409381921,1
121256,TMEM132D,-0.192667519,-0.390354762,0.010896319,0.508890704,1
124842,TMEM132E,-1.31937503,-1.321102633,-1.408789959,-0.405774794,2
83935,TMEM133,1.485422833,1.848390793,1.52317732,0.163737287,1
65084,TMEM135,0.213959379,0.225831017,0.215945468,0.199546916,1
219902,TMEM136,-0.447394268,0.419954701,0.395074071,0.329376084,1
51524,TMEM138,0.454781473,0.445179271,0.398092125,-0.403643942,1
135932,TMEM139,0.86279409,0.865220413,0.843247951,1.649092791,1
55281,TMEM140,1.441930515,2.282492607,2.020991058,1.674103904,1
85014,TMEM141,0.126136748,0.146725397,0.134441911,-1.292512061,1
55260,TMEM143,0.908582467,0.919638901,0.916260816,0.027732534,1
55314,TMEM144,-1.654373224,-1.641904039,-1.670715105,0.879423708,2
284339,TMEM145,-0.708320651,-0.689007129,-0.700020997,-2.062586189,2
28978,TMEM14A,0.553415684,0.573343711,0.544416229,0.506036682,1
51522,TMEM14C,0.791852716,0.806711835,0.793634268,0.873706529,1
129303,TMEM150A,0.354289344,0.370009788,0.362760632,-0.478356989,1
441027,TMEM150C,0.404679532,0.421718775,0.415341061,0.413000303,1
256472,TMEM151A,-1.643774503,-1.673889862,-1.88947712,-2.248878778,2
441151,TMEM151B,-2.821289997,-3.025974881,-2.873196957,-2.430105415,2
80008,TMEM156,-0.198899419,1.123376773,1.103197299,1.267230429,1
57146,TMEM159,1.036620932,0.208423193,0.198785718,0.181623958,1
54958,TMEM160,-0.80603953,-0.887258721,-0.210244279,-0.014059821,2
54929,TMEM161A,-0.692368422,-0.683460423,-0.68951669,0.936668594,2
153396,TMEM161B,0.124732371,0.133775952,0.086635595,0.040770057,1
81615,TMEM163,0.377302943,0.394853374,0.423353345,-0.59032454,1
55858,TMEM165,0.69066385,0.708614932,0.631031718,0.743921071,1
56900,TMEM167B,0.328681145,0.342812242,0.335607598,0.320882222,1
64418,TMEM168,-0.004735634,0.022083322,0.007063378,-0.837829932,1
92691,TMEM169,0.475261732,0.496573809,0.500653296,-0.357440761,1
200728,TMEM17,0.127076582,0.131873399,0.119956812,0.138725912,1
124491,TMEM170A,1.550754165,1.57019465,1.590902311,-0.163408475,1
100113407,TMEM170B,0.641648326,0.663130734,0.745928983,0.547417787,1
134285,TMEM171,-0.041231595,0.789327076,0.791989973,0.758811601,1
340061,TMEM173,0.36644425,0.381340274,-0.44218223,0.349713771,2
134288,TMEM174,0.587103122,0.606693069,0.608899313,-0.243956067,1
55365,TMEM176A,0.474364794,-0.828831822,-0.860336318,-0.872717399,2
28959,TMEM176B,1.368829046,1.388535775,1.410915511,1.418784983,1
80775,TMEM177,1.85002109,1.863336867,1.295610033,-0.826823319,1
130733,TMEM178A,0.251555364,0.269510045,0.33781389,0.155331855,1
129787,TMEM18,-0.041251736,-0.030849073,-0.047071213,-0.023298131,1
79847,TMEM180,-0.871736796,-0.021061204,-0.878283526,0.743382703,2
57583,TMEM181,-0.810806206,-1.139759226,-0.291040941,0.826208875,2
130827,TMEM182,1.243941942,0.425702962,0.448470898,-0.413591459,1
25829,TMEM184B,0.297110796,0.318145215,0.301301704,-1.863527839,1
55751,TMEM184C,0.154108616,0.16746926,0.137744564,0.110931226,1
25880,TMEM186,0.350243648,0.371300371,0.355146853,1.192850822,1
55266,TMEM19,1.22812842,1.751117788,1.253914568,1.25157087,1
147744,TMEM190,0.128519992,0.136620426,0.090470437,-0.034051891,1
201931,TMEM192,-0.437685523,-0.927133396,-0.951215416,0.387861236,2
256130,TMEM196,-0.947577003,-0.927834811,-0.939580476,-0.844928405,2
130612,TMEM198,-0.364175787,0.444782242,-0.494596445,0.531576871,2
23670,TMEM2,-1.704084164,-1.568981977,-1.290924033,-1.179194681,2
114801,TMEM200A,-0.250438702,-0.232184359,-0.246663617,0.32315453,2
338949,TMEM202,1.187264641,1.206508462,1.208952491,0.810083818,1
374882,TMEM205,0.37355767,0.390868464,0.363568,-0.503092163,1
55248,TMEM206,0.707521027,1.215648458,1.627179973,0.294576732,1
29100,TMEM208,0.332505004,0.353082431,0.347903806,0.263341906,1
84928,TMEM209,0.428498307,0.449100512,0.452207859,-0.922994176,1
389177,TMEM212,-0.247915465,-0.227383996,-0.241929798,0.583382696,2
155006,TMEM213,0.106989318,0.116112144,-0.011443511,0.12247617,1
54867,TMEM214,-0.560979935,-0.543324145,-0.066458292,2.300098434,2
401498,TMEM215,0.126919453,0.146963861,0.137130841,-1.205853044,1
51259,TMEM216,-0.438845349,0.435460649,0.403525754,0.487317765,1
221468,TMEM217,0.432566603,0.421453028,0.421352884,-0.360259223,1
219854,TMEM218,0.696107556,0.717499365,0.70062709,0.736812714,1
124446,TMEM219,0.630557918,0.640928314,0.621568512,0.591995763,1
388335,TMEM220,0.541648575,0.576087378,0.575845891,0.578563855,1
84065,TMEM222,-0.273530345,-0.253353287,-0.287943256,-0.282066814,2
79064,TMEM223,0.704312051,0.66937487,0.634533655,0.631680042,1
338661,TMEM225,1.620769377,1.268886713,1.270167702,2.140115871,1
387890,TMEM233,-0.856746946,-0.834467844,-0.874440426,-0.059682724,2
56063,TMEM234,0.285388849,0.303986966,0.425755432,0.459275301,1
65062,TMEM237,1.333487745,0.514846221,1.349741961,-0.816983817,1
100288797,TMEM239,0.125016662,0.129955292,0.194213583,0.937558224,1
85019,TMEM241,1.757500883,1.313082322,0.454809191,2.352071554,1
79161,TMEM243,-0.032149764,-0.034979431,-0.063278327,-0.024431984,1
253582,TMEM244,0.116272699,0.118132137,0.088860513,0.014166309,1
23731,TMEM245,0.158479301,0.179351962,0.66448712,0.602814971,1
55069,TMEM248,-0.535497722,-0.517257201,-0.571163464,0.301630107,2
84866,TMEM25,0.532483471,0.188191979,1.860905671,0.49667774,1
169693,TMEM252,0.687337362,0.702552415,0.684672727,0.70670032,1
643382,TMEM253,1.605759587,0.787410188,0.734831149,0.716363655,1
746,TMEM258,-0.319396116,-0.308222446,-0.359191832,-0.278592103,2
91304,TMEM259,-2.55412963,-2.843607131,-2.644935551,0.721888578,2
219623,TMEM26,0.537511632,0.558181366,0.592858487,1.111415087,1
54916,TMEM260,2.157270983,1.832593586,1.222661451,-2.166278332,1
55754,TMEM30A,-1.133914629,-0.625400505,-0.648662465,0.188866497,2
55161,TMEM33,-0.512724541,-0.49678087,-0.501464653,-0.50128046,2
140738,TMEM37,-1.040741414,-1.021499399,-1.02896665,-0.311869766,2
79041,TMEM38A,-0.648715592,-0.628617966,-0.15321599,-0.203180546,2
55151,TMEM38B,0.316352997,0.33404193,0.328711981,1.179600616,1
55254,TMEM39A,0.429829222,0.448843388,0.451821581,-0.423584042,1
55116,TMEM39B,-0.186445451,-0.158074369,-0.176597291,-0.169646824,1
55287,TMEM40,0.622776291,0.643557444,0.648068618,0.884374143,1
90407,TMEM41A,0.220300359,0.238810816,0.28364051,0.177221195,1
440026,TMEM41B,0.113767702,0.130217616,0.202171246,0.226797651,1
131616,TMEM42,0.398677343,0.409389198,0.411270363,0.311993963,1
79188,TMEM43,-0.475033276,-0.454930392,-0.481176563,-0.167223804,2
55076,TMEM45A,0.104811014,-1.199428891,0.162072223,0.130697831,2
120224,TMEM45B,-0.644660331,0.208868064,-0.637134424,-0.764471924,2
10329,TMEM5,0.321153654,0.336647665,0.294763469,-0.53918544,1
23585,TMEM50A,0.328643017,0.348034923,0.395566418,-0.536554151,1
757,TMEM50B,0.175916142,0.193717651,0.185764717,0.167532739,1
55092,TMEM51,-1.550606372,-1.534862316,-1.538925194,-1.64180897,2
